xflr5 v6.47

Plane Name
T1-10.0 m/s-Panel-Inviscid
QInf  =,   10.000000 ,m/s
Alpha = ,  10.000000
Beta  = ,   0.000�
Phi   = ,   0.000�
Ctrl  = ,   0.000
CL    = ,   1.216729
Cy    = ,   0.000000
Cd=,   0.051050,ICd=,    0.051050,PCd=,    0.000000
Cl   = ,4.25838e-16
Cm   =,    -1.55736
ICn=,   -0.000000,PCn=,   -0.000000
XCP=,   10.816701, YCP=,   -0.000000, ZCP=,    1.021642 
XNP=,    0.000000
Bending =, 275043.031289

Main Wing
  y-span,Chord,Ai,Cl,PCd,ICd,CmGeom,CmAirf@chord/4,XTrtop,XTrBot,XCP,BM
  -34.9003,   3.6043, -8.257, 0.412250, 0.000000, 0.059820,-2.591320, 0.000014, 0.0000, 0.0000, 0.2466, 0.0000
  -34.6619,   3.6613, -7.013, 0.685524, 0.000000, 0.084320,-3.781817,-0.033490, 0.0000, 0.0000, 0.2913, 2.6683
  -34.1867,   3.7749, -5.815, 0.925208, 0.000000, 0.094200,-4.710091,-0.041339, 0.0000, 0.0000, 0.2876,34.8760
  -33.4780,   3.9444, -4.736, 1.104337, 0.000000, 0.091460,-5.323352,-0.061393, 0.0000, 0.0000, 0.2985,175.4987
  -32.5406,   4.1686, -3.830, 1.225074, 0.000000, 0.081976,-5.503652,-0.078765, 0.0000, 0.0000, 0.3071,573.8634
  -31.3809,   4.4459, -3.130, 1.298445, 0.000000, 0.070964,-5.339182,-0.090534, 0.0000, 0.0000, 0.3124,1459.0847
  -30.0069,   4.7744, -2.639, 1.337369, 0.000000, 0.061581,-4.956481,-0.097621, 0.0000, 0.0000, 0.3156,3142.9139
  -28.4278,   5.1520, -2.326, 1.352701, 0.000000, 0.054883,-4.460802,-0.101624, 0.0000, 0.0000, 0.3177,6018.6337
  -26.6546,   5.5761, -2.151, 1.352139, 0.000000, 0.050715,-3.924322,-0.103770, 0.0000, 0.0000, 0.3194,10556.8645
  -24.6993,   6.0436, -2.076, 1.340662, 0.000000, 0.048505,-3.391284,-0.104816, 0.0000, 0.0000, 0.3209,17297.7209
  -22.5753,   6.5516, -2.070, 1.321342, 0.000000, 0.047670,-2.886691,-0.105202, 0.0000, 0.0000, 0.3224,26838.2902
  -20.2971,   7.0963, -2.114, 1.295980, 0.000000, 0.047727,-2.423208,-0.105185, 0.0000, 0.0000, 0.3240,39814.6182
  -17.8802,   7.6743, -2.191, 1.265551, 0.000000, 0.048290,-2.006028,-0.104918, 0.0000, 0.0000, 0.3259,56877.8154
  -15.3412,   8.2815, -2.289, 1.230457, 0.000000, 0.049037,-1.635919,-0.104524, 0.0000, 0.0000, 0.3281,78664.4138
  -12.6974,   8.9137, -2.396, 1.190665, 0.000000, 0.049651,-1.311374,-0.104149, 0.0000, 0.0000, 0.3308,105761.6055
   -9.9668,   9.5666, -2.496, 1.145765, 0.000000, 0.049742,-1.029846,-0.104059, 0.0000, 0.0000, 0.3344,138668.4513
   -7.1682,  10.2359, -2.563, 1.094977, 0.000000, 0.048725,-0.788770,-0.104885, 0.0000, 0.0000, 0.3397,177754.5236
   -4.3206,  10.9168, -2.537, 1.036970, 0.000000, 0.045444,-0.586648,-0.108233, 0.0000, 0.0000, 0.3489,223217.7937
   -1.4435,  11.6048, -2.239, 0.966575, 0.000000, 0.036244,-0.425486,-0.119681, 0.0000, 0.0000, 0.3698,275043.0313
    1.4435,  11.6048, -2.239, 0.966575, 0.000000, 0.036244,-0.425486,-0.119681, 0.0000, 0.0000, 0.3698,275043.0313
    4.3206,  10.9168, -2.537, 1.036970, 0.000000, 0.045444,-0.586648,-0.108233, 0.0000, 0.0000, 0.3489,223217.7937
    7.1682,  10.2359, -2.563, 1.094977, 0.000000, 0.048725,-0.788770,-0.104885, 0.0000, 0.0000, 0.3397,177754.5236
    9.9668,   9.5666, -2.496, 1.145765, 0.000000, 0.049742,-1.029846,-0.104059, 0.0000, 0.0000, 0.3344,138668.4513
   12.6974,   8.9137, -2.396, 1.190665, 0.000000, 0.049651,-1.311374,-0.104149, 0.0000, 0.0000, 0.3308,105761.6055
   15.3412,   8.2815, -2.289, 1.230457, 0.000000, 0.049037,-1.635919,-0.104524, 0.0000, 0.0000, 0.3281,78664.4138
   17.8802,   7.6743, -2.191, 1.265551, 0.000000, 0.048290,-2.006028,-0.104918, 0.0000, 0.0000, 0.3259,56877.8154
   20.2971,   7.0963, -2.114, 1.295980, 0.000000, 0.047727,-2.423208,-0.105185, 0.0000, 0.0000, 0.3240,39814.6182
   22.5753,   6.5516, -2.070, 1.321342, 0.000000, 0.047670,-2.886691,-0.105202, 0.0000, 0.0000, 0.3224,26838.2902
   24.6993,   6.0436, -2.076, 1.340662, 0.000000, 0.048505,-3.391284,-0.104816, 0.0000, 0.0000, 0.3209,17297.7209
   26.6546,   5.5761, -2.151, 1.352139, 0.000000, 0.050715,-3.924322,-0.103770, 0.0000, 0.0000, 0.3194,10556.8645
   28.4278,   5.1520, -2.326, 1.352701, 0.000000, 0.054883,-4.460802,-0.101624, 0.0000, 0.0000, 0.3177,6018.6337
   30.0069,   4.7744, -2.639, 1.337369, 0.000000, 0.061581,-4.956481,-0.097621, 0.0000, 0.0000, 0.3156,3142.9139
   31.3809,   4.4459, -3.130, 1.298445, 0.000000, 0.070964,-5.339182,-0.090534, 0.0000, 0.0000, 0.3124,1459.0847
   32.5406,   4.1686, -3.830, 1.225074, 0.000000, 0.081976,-5.503652,-0.078765, 0.0000, 0.0000, 0.3071,573.8634
   33.4780,   3.9444, -4.736, 1.104337, 0.000000, 0.091460,-5.323352,-0.061393, 0.0000, 0.0000, 0.2985,175.4987
   34.1867,   3.7749, -5.815, 0.925208, 0.000000, 0.094200,-4.710091,-0.041339, 0.0000, 0.0000, 0.2876,34.8760
   34.6619,   3.6613, -7.013, 0.685524, 0.000000, 0.084320,-3.781817,-0.033490, 0.0000, 0.0000, 0.2913, 2.6683
   34.9003,   3.6043, -8.257, 0.412250, 0.000000, 0.059820,-2.591320, 0.000014, 0.0000, 0.0000, 0.2466, 0.0000


Main Wing Cp Coefficients
Panel,CtrlPt.x,CtrlPt.y,CtrlPt.z,Nx,Ny,Nz,Area,Cp
 696,   1.326e+01,   2.029e+01,   4.472e-01,       0.049,       0.026,      -0.998,   1.955e+00,      0.2282
 697,   1.247e+01,   2.029e+01,   4.317e-01,      -0.012,       0.053,      -0.999,   1.783e+00,      0.3063
 698,   1.177e+01,   2.029e+01,   4.595e-01,      -0.072,       0.080,      -0.994,   1.513e+00,      0.4396
 699,   1.120e+01,   2.029e+01,   5.172e-01,      -0.140,       0.114,      -0.984,   1.160e+00,      0.6213
 700,   1.081e+01,   2.029e+01,   5.975e-01,      -0.284,       0.184,      -0.941,   7.563e-01,      0.7718
 701,   1.061e+01,   2.028e+01,   6.934e-01,      -0.653,       0.364,      -0.665,   3.625e-01,     -0.0193
 702,   1.061e+01,   2.028e+01,   8.375e-01,      -0.801,       0.400,       0.445,   5.499e-01,     -3.2166
 703,   1.081e+01,   2.028e+01,   1.019e+00,      -0.487,       0.226,       0.844,   8.472e-01,     -2.9466
 704,   1.120e+01,   2.028e+01,   1.190e+00,      -0.321,       0.140,       0.937,   1.221e+00,     -2.0673
 705,   1.177e+01,   2.028e+01,   1.341e+00,      -0.207,       0.083,       0.975,   1.545e+00,     -1.7232
 706,   1.247e+01,   2.028e+01,   1.448e+00,      -0.101,       0.033,       0.994,   1.790e+00,     -1.5098
 707,   1.326e+01,   2.028e+01,   1.485e+00,       0.003,      -0.013,       1.000,   1.951e+00,     -1.2748
 708,   1.410e+01,   2.028e+01,   1.442e+00,       0.097,      -0.052,       0.994,   2.021e+00,     -0.9757
 709,   1.494e+01,   2.028e+01,   1.332e+00,       0.163,      -0.077,       0.984,   1.982e+00,     -0.6624
 710,   1.574e+01,   2.028e+01,   1.184e+00,       0.204,      -0.092,       0.975,   1.824e+00,     -0.3878
 711,   1.644e+01,   2.028e+01,   1.031e+00,       0.222,      -0.098,       0.970,   1.549e+00,     -0.1767
 712,   1.700e+01,   2.028e+01,   9.015e-01,       0.226,      -0.099,       0.969,   1.177e+00,     -0.0363
 713,   1.740e+01,   2.028e+01,   8.073e-01,       0.240,      -0.103,       0.965,   7.377e-01,      0.1202
 714,   1.760e+01,   2.028e+01,   7.567e-01,       0.243,      -0.104,       0.965,   2.510e-01,      0.2212
Strip 28
 715,   1.824e+01,   2.256e+01,   8.334e-01,      -0.128,       0.072,      -0.989,   2.119e-01,      0.2880
 716,   1.805e+01,   2.256e+01,   8.550e-01,      -0.109,       0.067,      -0.992,   6.219e-01,      0.3547
 717,   1.769e+01,   2.256e+01,   8.683e-01,       0.009,       0.032,      -0.999,   9.890e-01,      0.3779
 718,   1.717e+01,   2.256e+01,   8.446e-01,       0.073,       0.012,      -0.997,   1.306e+00,      0.3382
 719,   1.653e+01,   2.256e+01,   7.833e-01,       0.113,      -0.001,      -0.994,   1.551e+00,      0.2901
 720,   1.579e+01,   2.256e+01,   6.972e-01,       0.120,      -0.004,      -0.993,   1.703e+00,      0.2444
 721,   1.501e+01,   2.256e+01,   6.114e-01,       0.099,       0.005,      -0.995,   1.750e+00,      0.2175
 722,   1.424e+01,   2.256e+01,   5.535e-01,       0.049,       0.026,      -0.998,   1.693e+00,      0.2357
 723,   1.350e+01,   2.256e+01,   5.392e-01,      -0.012,       0.053,      -0.999,   1.543e+00,      0.3160
 724,   1.286e+01,   2.256e+01,   5.648e-01,      -0.072,       0.080,      -0.994,   1.310e+00,      0.4511
 725,   1.234e+01,   2.256e+01,   6.181e-01,      -0.140,       0.114,      -0.984,   1.004e+00,      0.6326
 726,   1.197e+01,   2.256e+01,   6.922e-01,      -0.284,       0.184,      -0.941,   6.545e-01,      0.7674
 727,   1.179e+01,   2.256e+01,   7.808e-01,      -0.653,       0.364,      -0.664,   3.137e-01,     -0.1055
 728,   1.179e+01,   2.256e+01,   9.137e-01,      -0.801,       0.400,       0.446,   4.762e-01,     -3.4019
 729,   1.197e+01,   2.256e+01,   1.081e+00,      -0.486,       0.226,       0.844,   7.337e-01,     -3.0549
 730,   1.234e+01,   2.255e+01,   1.239e+00,      -0.321,       0.140,       0.937,   1.057e+00,     -2.1264
 731,   1.286e+01,   2.255e+01,   1.379e+00,      -0.206,       0.083,       0.975,   1.337e+00,     -1.7627
 732,   1.350e+01,   2.255e+01,   1.477e+00,      -0.101,       0.033,       0.994,   1.550e+00,     -1.5384
 733,   1.424e+01,   2.255e+01,   1.512e+00,       0.003,      -0.013,       1.000,   1.689e+00,     -1.2955
 734,   1.501e+01,   2.255e+01,   1.472e+00,       0.097,      -0.052,       0.994,   1.749e+00,     -0.9898
 735,   1.579e+01,   2.255e+01,   1.370e+00,       0.163,      -0.077,       0.984,   1.716e+00,     -0.6716
 736,   1.653e+01,   2.255e+01,   1.233e+00,       0.204,      -0.092,       0.975,   1.579e+00,     -0.3935
 737,   1.717e+01,   2.256e+01,   1.093e+00,       0.222,      -0.098,       0.970,   1.341e+00,     -0.1800
 738,   1.769e+01,   2.256e+01,   9.728e-01,       0.226,      -0.099,       0.969,   1.019e+00,     -0.0381
 739,   1.805e+01,   2.256e+01,   8.859e-01,       0.240,      -0.103,       0.965,   6.385e-01,      0.1195
 740,   1.824e+01,   2.256e+01,   8.392e-01,       0.243,      -0.104,       0.965,   2.172e-01,      0.2212
Strip 29
 741,   1.884e+01,   2.468e+01,   9.107e-01,      -0.128,       0.072,      -0.989,   1.811e-01,      0.2870
 742,   1.867e+01,   2.468e+01,   9.306e-01,      -0.109,       0.067,      -0.992,   5.316e-01,      0.3537
 743,   1.833e+01,   2.468e+01,   9.429e-01,       0.009,       0.032,      -0.999,   8.454e-01,      0.3769
 744,   1.785e+01,   2.468e+01,   9.211e-01,       0.073,       0.012,      -0.997,   1.117e+00,      0.3374
 745,   1.726e+01,   2.468e+01,   8.646e-01,       0.113,      -0.001,      -0.994,   1.326e+00,      0.2902
 746,   1.658e+01,   2.468e+01,   7.851e-01,       0.120,      -0.004,      -0.993,   1.456e+00,      0.2457
 747,   1.586e+01,   2.469e+01,   7.060e-01,       0.099,       0.005,      -0.995,   1.496e+00,      0.2204
 748,   1.515e+01,   2.469e+01,   6.526e-01,       0.049,       0.026,      -0.998,   1.447e+00,      0.2407
 749,   1.447e+01,   2.469e+01,   6.394e-01,      -0.012,       0.053,      -0.999,   1.319e+00,      0.3231
 750,   1.388e+01,   2.469e+01,   6.630e-01,      -0.072,       0.080,      -0.994,   1.119e+00,      0.4597
 751,   1.340e+01,   2.469e+01,   7.121e-01,      -0.141,       0.114,      -0.984,   8.582e-01,      0.6411
 752,   1.306e+01,   2.468e+01,   7.805e-01,      -0.284,       0.184,      -0.941,   5.593e-01,      0.7623
 753,   1.289e+01,   2.468e+01,   8.622e-01,      -0.653,       0.364,      -0.664,   2.680e-01,     -0.1807
 754,   1.289e+01,   2.468e+01,   9.849e-01,      -0.800,       0.400,       0.447,   4.073e-01,     -3.5576
 755,   1.306e+01,   2.468e+01,   1.139e+00,      -0.486,       0.226,       0.844,   6.275e-01,     -3.1442
 756,   1.340e+01,   2.468e+01,   1.285e+00,      -0.321,       0.140,       0.937,   9.041e-01,     -2.1744
 757,   1.388e+01,   2.467e+01,   1.414e+00,      -0.206,       0.083,       0.975,   1.143e+00,     -1.7943
 758,   1.447e+01,   2.467e+01,   1.504e+00,      -0.101,       0.033,       0.994,   1.325e+00,     -1.5607
 759,   1.515e+01,   2.467e+01,   1.536e+00,       0.003,      -0.013,       1.000,   1.444e+00,     -1.3112
 760,   1.586e+01,   2.467e+01,   1.500e+00,       0.097,      -0.052,       0.994,   1.495e+00,     -1.0004
 761,   1.658e+01,   2.468e+01,   1.406e+00,       0.163,      -0.077,       0.984,   1.466e+00,     -0.6781
 762,   1.726e+01,   2.468e+01,   1.280e+00,       0.204,      -0.092,       0.975,   1.349e+00,     -0.3974
 763,   1.785e+01,   2.468e+01,   1.150e+00,       0.222,      -0.098,       0.970,   1.146e+00,     -0.1823
 764,   1.833e+01,   2.468e+01,   1.039e+00,       0.226,      -0.099,       0.969,   8.709e-01,     -0.0393
 765,   1.867e+01,   2.468e+01,   9.591e-01,       0.240,      -0.103,       0.965,   5.457e-01,      0.1190
 766,   1.884e+01,   2.468e+01,   9.161e-01,       0.243,      -0.104,       0.965,   1.857e-01,      0.2211
Strip 30
 767,   1.940e+01,   2.664e+01,   9.820e-01,      -0.128,       0.072,      -0.989,   1.527e-01,      0.2855
 768,   1.924e+01,   2.664e+01,   1.000e+00,      -0.109,       0.067,      -0.992,   4.482e-01,      0.3517
 769,   1.893e+01,   2.664e+01,   1.012e+00,       0.009,       0.032,      -0.999,   7.129e-01,      0.3746
 770,   1.848e+01,   2.664e+01,   9.915e-01,       0.073,       0.012,      -0.997,   9.418e-01,      0.3352
 771,   1.793e+01,   2.664e+01,   9.394e-01,       0.113,      -0.001,      -0.994,   1.119e+00,      0.2883
 772,   1.731e+01,   2.664e+01,   8.660e-01,       0.120,      -0.004,      -0.993,   1.228e+00,      0.2446
 773,   1.665e+01,   2.664e+01,   7.930e-01,       0.099,       0.005,      -0.995,   1.262e+00,      0.2207
 774,   1.599e+01,   2.664e+01,   7.438e-01,       0.049,       0.026,      -0.998,   1.220e+00,      0.2426
 775,   1.536e+01,   2.664e+01,   7.316e-01,      -0.012,       0.053,      -0.999,   1.112e+00,      0.3266
 776,   1.481e+01,   2.664e+01,   7.534e-01,      -0.072,       0.080,      -0.994,   9.439e-01,      0.4647
 777,   1.437e+01,   2.664e+01,   7.987e-01,      -0.141,       0.114,      -0.984,   7.236e-01,      0.6464
 778,   1.406e+01,   2.664e+01,   8.618e-01,      -0.284,       0.185,      -0.941,   4.715e-01,      0.7571
 779,   1.390e+01,   2.664e+01,   9.372e-01,      -0.654,       0.364,      -0.663,   2.259e-01,     -0.2400
 780,   1.390e+01,   2.664e+01,   1.050e+00,      -0.800,       0.400,       0.447,   3.436e-01,     -3.6753
 781,   1.406e+01,   2.663e+01,   1.193e+00,      -0.486,       0.226,       0.844,   5.295e-01,     -3.2098
 782,   1.437e+01,   2.663e+01,   1.327e+00,      -0.321,       0.140,       0.937,   7.627e-01,     -2.2086
 783,   1.481e+01,   2.663e+01,   1.446e+00,      -0.206,       0.083,       0.975,   9.644e-01,     -1.8159
 784,   1.536e+01,   2.663e+01,   1.530e+00,      -0.101,       0.033,       0.994,   1.118e+00,     -1.5751
 785,   1.599e+01,   2.663e+01,   1.559e+00,       0.003,      -0.013,       1.000,   1.217e+00,     -1.3205
 786,   1.665e+01,   2.663e+01,   1.525e+00,       0.097,      -0.052,       0.994,   1.261e+00,     -1.0059
 787,   1.731e+01,   2.663e+01,   1.439e+00,       0.163,      -0.077,       0.984,   1.236e+00,     -0.6811
 788,   1.793e+01,   2.663e+01,   1.322e+00,       0.204,      -0.092,       0.975,   1.138e+00,     -0.3987
 789,   1.848e+01,   2.663e+01,   1.203e+00,       0.222,      -0.098,       0.970,   9.664e-01,     -0.1829
 790,   1.893e+01,   2.663e+01,   1.101e+00,       0.226,      -0.099,       0.969,   7.343e-01,     -0.0397
 791,   1.924e+01,   2.664e+01,   1.027e+00,       0.240,      -0.103,       0.965,   4.601e-01,      0.1188
 792,   1.940e+01,   2.664e+01,   9.869e-01,       0.243,      -0.104,       0.965,   1.565e-01,      0.2210
Strip 31
 793,   1.990e+01,   2.841e+01,   1.047e+00,      -0.128,       0.072,      -0.989,   1.269e-01,      0.2827
 794,   1.975e+01,   2.841e+01,   1.063e+00,      -0.109,       0.067,      -0.992,   3.723e-01,      0.3483
 795,   1.946e+01,   2.841e+01,   1.074e+00,       0.009,       0.032,      -0.999,   5.923e-01,      0.3704
 796,   1.905e+01,   2.841e+01,   1.055e+00,       0.073,       0.012,      -0.997,   7.824e-01,      0.3305
 797,   1.855e+01,   2.841e+01,   1.007e+00,       0.113,      -0.001,      -0.994,   9.293e-01,      0.2833
 798,   1.797e+01,   2.841e+01,   9.394e-01,       0.120,      -0.004,      -0.993,   1.020e+00,      0.2398
 799,   1.736e+01,   2.841e+01,   8.720e-01,       0.099,       0.005,      -0.995,   1.048e+00,      0.2167
 800,   1.675e+01,   2.841e+01,   8.265e-01,       0.049,       0.026,      -0.998,   1.014e+00,      0.2397
 801,   1.617e+01,   2.841e+01,   8.152e-01,      -0.012,       0.053,      -0.999,   9.240e-01,      0.3253
 802,   1.566e+01,   2.841e+01,   8.354e-01,      -0.072,       0.080,      -0.994,   7.840e-01,      0.4650
 803,   1.525e+01,   2.841e+01,   8.773e-01,      -0.141,       0.114,      -0.984,   6.010e-01,      0.6475
 804,   1.497e+01,   2.841e+01,   9.355e-01,      -0.284,       0.185,      -0.941,   3.915e-01,      0.7528
 805,   1.482e+01,   2.841e+01,   1.005e+00,      -0.654,       0.365,      -0.663,   1.875e-01,     -0.2765
 806,   1.482e+01,   2.841e+01,   1.110e+00,      -0.800,       0.400,       0.448,   2.856e-01,     -3.7419
 807,   1.497e+01,   2.840e+01,   1.241e+00,      -0.486,       0.225,       0.845,   4.401e-01,     -3.2443
 808,   1.525e+01,   2.840e+01,   1.366e+00,      -0.320,       0.140,       0.937,   6.338e-01,     -2.2249
 809,   1.566e+01,   2.840e+01,   1.475e+00,      -0.206,       0.083,       0.975,   8.014e-01,     -1.8240
 810,   1.617e+01,   2.840e+01,   1.553e+00,      -0.101,       0.033,       0.994,   9.284e-01,     -1.5785
 811,   1.675e+01,   2.840e+01,   1.580e+00,       0.003,      -0.013,       1.000,   1.011e+00,     -1.3208
 812,   1.736e+01,   2.840e+01,   1.549e+00,       0.097,      -0.052,       0.994,   1.047e+00,     -1.0042
 813,   1.797e+01,   2.840e+01,   1.468e+00,       0.163,      -0.077,       0.984,   1.027e+00,     -0.6787
 814,   1.855e+01,   2.840e+01,   1.361e+00,       0.204,      -0.092,       0.975,   9.450e-01,     -0.3965
 815,   1.905e+01,   2.840e+01,   1.250e+00,       0.222,      -0.098,       0.970,   8.026e-01,     -0.1812
 816,   1.946e+01,   2.841e+01,   1.156e+00,       0.226,      -0.099,       0.969,   6.099e-01,     -0.0387
 817,   1.975e+01,   2.841e+01,   1.088e+00,       0.240,      -0.103,       0.965,   3.822e-01,      0.1191
 818,   1.990e+01,   2.841e+01,   1.051e+00,       0.243,      -0.104,       0.965,   1.300e-01,      0.2208
Strip 32
 819,   2.034e+01,   2.999e+01,   1.104e+00,      -0.128,       0.072,      -0.989,   1.036e-01,      0.2778
 820,   2.021e+01,   2.999e+01,   1.120e+00,      -0.109,       0.067,      -0.992,   3.039e-01,      0.3420
 821,   1.994e+01,   2.999e+01,   1.129e+00,       0.009,       0.032,      -0.999,   4.835e-01,      0.3626
 822,   1.956e+01,   2.999e+01,   1.112e+00,       0.073,       0.012,      -0.997,   6.388e-01,      0.3214
 823,   1.909e+01,   2.999e+01,   1.068e+00,       0.113,      -0.001,      -0.994,   7.587e-01,      0.2733
 824,   1.856e+01,   2.999e+01,   1.005e+00,       0.120,      -0.004,      -0.993,   8.329e-01,      0.2292
 825,   1.799e+01,   2.999e+01,   9.423e-01,       0.099,       0.005,      -0.995,   8.557e-01,      0.2060
 826,   1.742e+01,   2.999e+01,   9.001e-01,       0.049,       0.026,      -0.998,   8.277e-01,      0.2298
 827,   1.689e+01,   2.999e+01,   8.897e-01,      -0.012,       0.053,      -0.999,   7.543e-01,      0.3167
 828,   1.642e+01,   2.999e+01,   9.084e-01,      -0.072,       0.080,      -0.994,   6.400e-01,      0.4584
 829,   1.604e+01,   2.999e+01,   9.472e-01,      -0.141,       0.114,      -0.984,   4.905e-01,      0.6429
 830,   1.577e+01,   2.999e+01,   1.001e+00,      -0.284,       0.185,      -0.941,   3.195e-01,      0.7499
 831,   1.564e+01,   2.999e+01,   1.066e+00,      -0.654,       0.365,      -0.662,   1.530e-01,     -0.2811
 832,   1.564e+01,   2.999e+01,   1.163e+00,      -0.799,       0.399,       0.449,   2.332e-01,     -3.7398
 833,   1.577e+01,   2.998e+01,   1.285e+00,      -0.485,       0.225,       0.845,   3.595e-01,     -3.2374
 834,   1.604e+01,   2.998e+01,   1.400e+00,      -0.320,       0.139,       0.937,   5.177e-01,     -2.2166
 835,   1.642e+01,   2.998e+01,   1.501e+00,      -0.206,       0.083,       0.975,   6.544e-01,     -1.8135
 836,   1.689e+01,   2.998e+01,   1.573e+00,      -0.101,       0.033,       0.994,   7.580e-01,     -1.5662
 837,   1.742e+01,   2.997e+01,   1.598e+00,       0.003,      -0.013,       1.000,   8.256e-01,     -1.3077
 838,   1.799e+01,   2.998e+01,   1.569e+00,       0.097,      -0.052,       0.994,   8.547e-01,     -0.9919
 839,   1.856e+01,   2.998e+01,   1.495e+00,       0.163,      -0.077,       0.984,   8.383e-01,     -0.6682
 840,   1.909e+01,   2.998e+01,   1.395e+00,       0.204,      -0.092,       0.975,   7.713e-01,     -0.3885
 841,   1.956e+01,   2.998e+01,   1.293e+00,       0.222,      -0.098,       0.970,   6.551e-01,     -0.1759
 842,   1.994e+01,   2.998e+01,   1.206e+00,       0.226,      -0.099,       0.969,   4.978e-01,     -0.0358
 843,   2.021e+01,   2.999e+01,   1.142e+00,       0.240,      -0.103,       0.965,   3.119e-01,      0.1198
 844,   2.034e+01,   2.999e+01,   1.108e+00,       0.243,      -0.104,       0.965,   1.061e-01,      0.2203
Strip 33
 845,   2.073e+01,   3.136e+01,   1.154e+00,      -0.128,       0.072,      -0.989,   8.274e-02,      0.2688
 846,   2.060e+01,   3.136e+01,   1.169e+00,      -0.109,       0.067,      -0.992,   2.428e-01,      0.3307
 847,   2.036e+01,   3.136e+01,   1.178e+00,       0.009,       0.032,      -0.999,   3.863e-01,      0.3484
 848,   2.000e+01,   3.136e+01,   1.162e+00,       0.073,       0.012,      -0.997,   5.104e-01,      0.3049
 849,   1.957e+01,   3.136e+01,   1.120e+00,       0.113,      -0.001,      -0.994,   6.063e-01,      0.2546
 850,   1.907e+01,   3.136e+01,   1.062e+00,       0.120,      -0.004,      -0.993,   6.655e-01,      0.2088
 851,   1.854e+01,   3.136e+01,   1.003e+00,       0.099,       0.005,      -0.995,   6.838e-01,      0.1846
 852,   1.801e+01,   3.136e+01,   9.642e-01,       0.049,       0.026,      -0.998,   6.613e-01,      0.2085
 853,   1.751e+01,   3.137e+01,   9.545e-01,      -0.012,       0.053,      -0.999,   6.027e-01,      0.2969
 854,   1.708e+01,   3.136e+01,   9.719e-01,      -0.072,       0.080,      -0.994,   5.113e-01,      0.4413
 855,   1.672e+01,   3.136e+01,   1.008e+00,      -0.141,       0.114,      -0.984,   3.918e-01,      0.6298
 856,   1.648e+01,   3.136e+01,   1.058e+00,      -0.284,       0.185,      -0.941,   2.552e-01,      0.7484
 857,   1.635e+01,   3.136e+01,   1.118e+00,      -0.655,       0.365,      -0.662,   1.221e-01,     -0.2434
 858,   1.635e+01,   3.136e+01,   1.209e+00,      -0.799,       0.399,       0.450,   1.865e-01,     -3.6469
 859,   1.648e+01,   3.136e+01,   1.322e+00,      -0.485,       0.225,       0.845,   2.874e-01,     -3.1754
 860,   1.672e+01,   3.135e+01,   1.429e+00,      -0.320,       0.139,       0.937,   4.138e-01,     -2.1749
 861,   1.708e+01,   3.135e+01,   1.524e+00,      -0.206,       0.083,       0.975,   5.230e-01,     -1.7767
 862,   1.751e+01,   3.135e+01,   1.591e+00,      -0.101,       0.033,       0.994,   6.057e-01,     -1.5312
 863,   1.801e+01,   3.135e+01,   1.614e+00,       0.003,      -0.013,       1.000,   6.596e-01,     -1.2749
 864,   1.854e+01,   3.135e+01,   1.587e+00,       0.097,      -0.052,       0.994,   6.828e-01,     -0.9631
 865,   1.907e+01,   3.135e+01,   1.518e+00,       0.163,      -0.077,       0.984,   6.696e-01,     -0.6451
 866,   1.957e+01,   3.135e+01,   1.425e+00,       0.204,      -0.092,       0.975,   6.161e-01,     -0.3719
 867,   2.000e+01,   3.136e+01,   1.330e+00,       0.222,      -0.098,       0.970,   5.233e-01,     -0.1656
 868,   2.036e+01,   3.136e+01,   1.249e+00,       0.226,      -0.099,       0.969,   3.976e-01,     -0.0307
 869,   2.060e+01,   3.136e+01,   1.190e+00,       0.240,      -0.103,       0.965,   2.492e-01,      0.1205
 870,   2.073e+01,   3.136e+01,   1.158e+00,       0.243,      -0.104,       0.965,   8.477e-02,      0.2186
Strip 34
 871,   2.106e+01,   3.252e+01,   1.196e+00,      -0.128,       0.072,      -0.989,   6.420e-02,      0.2506
 872,   2.094e+01,   3.252e+01,   1.210e+00,      -0.109,       0.067,      -0.992,   1.884e-01,      0.3086
 873,   2.071e+01,   3.252e+01,   1.219e+00,       0.009,       0.032,      -0.999,   2.998e-01,      0.3218
 874,   2.038e+01,   3.252e+01,   1.203e+00,       0.073,       0.012,      -0.997,   3.961e-01,      0.2747
 875,   1.997e+01,   3.252e+01,   1.164e+00,       0.113,      -0.001,      -0.994,   4.705e-01,      0.2212
 876,   1.950e+01,   3.252e+01,   1.110e+00,       0.120,      -0.004,      -0.993,   5.166e-01,      0.1725
 877,   1.900e+01,   3.252e+01,   1.055e+00,       0.099,       0.005,      -0.995,   5.307e-01,      0.1460
 878,   1.851e+01,   3.252e+01,   1.018e+00,       0.049,       0.026,      -0.998,   5.132e-01,      0.1689
 879,   1.804e+01,   3.252e+01,   1.009e+00,      -0.012,       0.053,      -0.999,   4.677e-01,      0.2590
 880,   1.763e+01,   3.252e+01,   1.026e+00,      -0.072,       0.080,      -0.994,   3.967e-01,      0.4076
 881,   1.730e+01,   3.252e+01,   1.059e+00,      -0.141,       0.114,      -0.984,   3.040e-01,      0.6031
 882,   1.707e+01,   3.252e+01,   1.107e+00,      -0.285,       0.185,      -0.941,   1.979e-01,      0.7458
