xflr5 v6.47

Plane Name
T1-10.0 m/s-Panel-Inviscid
QInf  =,   10.000000 ,m/s
Alpha = ,   0.000000
Beta  = ,   0.000°
Phi   = ,   0.000°
Ctrl  = ,   0.000
CL    = ,   0.384561
Cy    = ,   0.000000
Cd=,   0.005172,ICd=,    0.005172,PCd=,    0.000000
Cl   = ,-5.09131e-16
Cm   =,   -0.548252
ICn=,    0.000000,PCn=,    0.000000
XCP=,   12.149461, YCP=,    0.000000, ZCP=,    1.386644 
XNP=,    0.000000
Bending =, 87743.858530

Main Wing
  y-span,Chord,Ai,Cl,PCd,ICd,CmGeom,CmAirf@chord/4,XTrtop,XTrBot,XCP,BM
  -34.9003,   3.6043, -3.894, 0.144920, 0.000000, 0.009865,-0.939486,-0.043073, 0.0000, 0.0000, 0.5018, 0.0000
  -34.6619,   3.6613, -2.994, 0.236901, 0.000000, 0.012393,-1.319396,-0.066807, 0.0000, 0.0000, 0.5243, 0.9380
  -34.1867,   3.7749, -2.215, 0.311640, 0.000000, 0.012056,-1.580073,-0.078495, 0.0000, 0.0000, 0.5076,12.0998
  -33.4780,   3.9444, -1.638, 0.363628, 0.000000, 0.010401,-1.743732,-0.088898, 0.0000, 0.0000, 0.4992,59.9331
  -32.5406,   4.1686, -1.237, 0.396806, 0.000000, 0.008568,-1.775697,-0.095582, 0.0000, 0.0000, 0.4939,193.1269
  -31.3809,   4.4459, -0.971, 0.416230, 0.000000, 0.007057,-1.709212,-0.099414, 0.0000, 0.0000, 0.4910,485.0012
  -30.0069,   4.7744, -0.804, 0.426164, 0.000000, 0.005980,-1.583403,-0.101514, 0.0000, 0.0000, 0.4899,1034.3744
  -28.4278,   5.1520, -0.705, 0.429691, 0.000000, 0.005285,-1.428167,-0.102639, 0.0000, 0.0000, 0.4905,1965.4616
  -26.6546,   5.5761, -0.652, 0.428872, 0.000000, 0.004880,-1.263365,-0.103224, 0.0000, 0.0000, 0.4924,3426.8128
  -24.6993,   6.0436, -0.631, 0.425023, 0.000000, 0.004682,-1.101057,-0.103498, 0.0000, 0.0000, 0.4955,5589.0387
  -22.5753,   6.5516, -0.632, 0.418958, 0.000000, 0.004623,-0.948053,-0.103586, 0.0000, 0.0000, 0.4996,8641.0109
  -20.2971,   7.0963, -0.648, 0.411154, 0.000000, 0.004653,-0.807779,-0.103558, 0.0000, 0.0000, 0.5047,12784.3066
  -17.8802,   7.6743, -0.675, 0.401866, 0.000000, 0.004737,-0.681573,-0.103451, 0.0000, 0.0000, 0.5108,18225.7789
  -15.3412,   8.2815, -0.709, 0.391187, 0.000000, 0.004844,-0.569554,-0.103290, 0.0000, 0.0000, 0.5182,25168.2906
  -12.6974,   8.9137, -0.747, 0.379080, 0.000000, 0.004947,-0.471196,-0.103098, 0.0000, 0.0000, 0.5271,33799.7974
   -9.9668,   9.5666, -0.785, 0.365383, 0.000000, 0.005009,-0.385657,-0.102912, 0.0000, 0.0000, 0.5380,44281.0915
   -7.1682,  10.2359, -0.814, 0.349794, 0.000000, 0.004975,-0.312048,-0.102810, 0.0000, 0.0000, 0.5519,56732.6033
   -4.3206,  10.9168, -0.813, 0.331806, 0.000000, 0.004715,-0.249623,-0.102988, 0.0000, 0.0000, 0.5708,71220.7071
   -1.4435,  11.6048, -0.693, 0.310446, 0.000000, 0.003766,-0.198352,-0.104013, 0.0000, 0.0000, 0.5989,87743.8585
    1.4435,  11.6048, -0.693, 0.310446, 0.000000, 0.003766,-0.198352,-0.104013, 0.0000, 0.0000, 0.5989,87743.8585
    4.3206,  10.9168, -0.813, 0.331806, 0.000000, 0.004715,-0.249623,-0.102988, 0.0000, 0.0000, 0.5708,71220.7071
    7.1682,  10.2359, -0.814, 0.349794, 0.000000, 0.004975,-0.312048,-0.102810, 0.0000, 0.0000, 0.5519,56732.6033
    9.9668,   9.5666, -0.785, 0.365383, 0.000000, 0.005009,-0.385657,-0.102912, 0.0000, 0.0000, 0.5380,44281.0915
   12.6974,   8.9137, -0.747, 0.379080, 0.000000, 0.004947,-0.471196,-0.103098, 0.0000, 0.0000, 0.5271,33799.7974
   15.3412,   8.2815, -0.709, 0.391187, 0.000000, 0.004844,-0.569554,-0.103290, 0.0000, 0.0000, 0.5182,25168.2906
   17.8802,   7.6743, -0.675, 0.401866, 0.000000, 0.004737,-0.681573,-0.103451, 0.0000, 0.0000, 0.5108,18225.7789
   20.2971,   7.0963, -0.648, 0.411154, 0.000000, 0.004653,-0.807779,-0.103558, 0.0000, 0.0000, 0.5047,12784.3066
   22.5753,   6.5516, -0.632, 0.418958, 0.000000, 0.004623,-0.948053,-0.103586, 0.0000, 0.0000, 0.4996,8641.0109
   24.6993,   6.0436, -0.631, 0.425023, 0.000000, 0.004682,-1.101057,-0.103498, 0.0000, 0.0000, 0.4955,5589.0387
   26.6546,   5.5761, -0.652, 0.428872, 0.000000, 0.004880,-1.263365,-0.103224, 0.0000, 0.0000, 0.4924,3426.8128
   28.4278,   5.1520, -0.705, 0.429691, 0.000000, 0.005285,-1.428167,-0.102639, 0.0000, 0.0000, 0.4905,1965.4616
   30.0069,   4.7744, -0.804, 0.426164, 0.000000, 0.005980,-1.583403,-0.101514, 0.0000, 0.0000, 0.4899,1034.3744
   31.3809,   4.4459, -0.971, 0.416230, 0.000000, 0.007057,-1.709212,-0.099414, 0.0000, 0.0000, 0.4910,485.0012
   32.5406,   4.1686, -1.237, 0.396806, 0.000000, 0.008568,-1.775697,-0.095582, 0.0000, 0.0000, 0.4939,193.1269
   33.4780,   3.9444, -1.638, 0.363628, 0.000000, 0.010401,-1.743732,-0.088898, 0.0000, 0.0000, 0.4992,59.9331
   34.1867,   3.7749, -2.215, 0.311640, 0.000000, 0.012056,-1.580073,-0.078495, 0.0000, 0.0000, 0.5076,12.0998
   34.6619,   3.6613, -2.994, 0.236901, 0.000000, 0.012393,-1.319396,-0.066807, 0.0000, 0.0000, 0.5243, 0.9380
   34.9003,   3.6043, -3.894, 0.144920, 0.000000, 0.009865,-0.939486,-0.043073, 0.0000, 0.0000, 0.5018, 0.0000


Main Wing Cp Coefficients
Panel,CtrlPt.x,CtrlPt.y,CtrlPt.z,Nx,Ny,Nz,Area,Cp
 694,   1.494e+01,   2.028e+01,   6.028e-01,       0.120,      -0.004,      -0.993,   1.967e+00,      0.0523
 695,   1.410e+01,   2.029e+01,   5.099e-01,       0.099,       0.005,      -0.995,   2.021e+00,     -0.0627
 696,   1.326e+01,   2.029e+01,   4.472e-01,       0.049,       0.026,      -0.998,   1.955e+00,     -0.1518
 697,   1.247e+01,   2.029e+01,   4.317e-01,      -0.012,       0.053,      -0.999,   1.783e+00,     -0.1867
 698,   1.177e+01,   2.029e+01,   4.595e-01,      -0.072,       0.080,      -0.994,   1.513e+00,     -0.1799
 699,   1.120e+01,   2.029e+01,   5.172e-01,      -0.140,       0.114,      -0.984,   1.160e+00,     -0.1641
 700,   1.081e+01,   2.029e+01,   5.975e-01,      -0.284,       0.184,      -0.941,   7.563e-01,     -0.1123
 701,   1.061e+01,   2.028e+01,   6.934e-01,      -0.653,       0.364,      -0.665,   3.625e-01,      0.2982
 702,   1.061e+01,   2.028e+01,   8.375e-01,      -0.801,       0.400,       0.445,   5.499e-01,      0.6012
 703,   1.081e+01,   2.028e+01,   1.019e+00,      -0.487,       0.226,       0.844,   8.472e-01,     -0.1961
 704,   1.120e+01,   2.028e+01,   1.190e+00,      -0.321,       0.140,       0.937,   1.221e+00,     -0.4559
 705,   1.177e+01,   2.028e+01,   1.341e+00,      -0.207,       0.083,       0.975,   1.545e+00,     -0.6161
 706,   1.247e+01,   2.028e+01,   1.448e+00,      -0.101,       0.033,       0.994,   1.790e+00,     -0.7118
 707,   1.326e+01,   2.028e+01,   1.485e+00,       0.003,      -0.013,       1.000,   1.951e+00,     -0.7139
 708,   1.410e+01,   2.028e+01,   1.442e+00,       0.097,      -0.052,       0.994,   2.021e+00,     -0.6088
 709,   1.494e+01,   2.028e+01,   1.332e+00,       0.163,      -0.077,       0.984,   1.982e+00,     -0.4416
 710,   1.574e+01,   2.028e+01,   1.184e+00,       0.204,      -0.092,       0.975,   1.824e+00,     -0.2684
 711,   1.644e+01,   2.028e+01,   1.031e+00,       0.222,      -0.098,       0.970,   1.549e+00,     -0.1237
 712,   1.700e+01,   2.028e+01,   9.015e-01,       0.226,      -0.099,       0.969,   1.177e+00,     -0.0263
 713,   1.740e+01,   2.028e+01,   8.073e-01,       0.240,      -0.103,       0.965,   7.377e-01,      0.0948
 714,   1.760e+01,   2.028e+01,   7.567e-01,       0.243,      -0.104,       0.965,   2.510e-01,      0.1793
Strip 28
 715,   1.824e+01,   2.256e+01,   8.334e-01,      -0.128,       0.072,      -0.989,   2.119e-01,      0.2536
 716,   1.805e+01,   2.256e+01,   8.550e-01,      -0.109,       0.067,      -0.992,   6.219e-01,      0.3054
 717,   1.769e+01,   2.256e+01,   8.683e-01,       0.009,       0.032,      -0.999,   9.890e-01,      0.3231
 718,   1.717e+01,   2.256e+01,   8.446e-01,       0.073,       0.012,      -0.997,   1.306e+00,      0.2543
 719,   1.653e+01,   2.256e+01,   7.833e-01,       0.113,      -0.001,      -0.994,   1.551e+00,      0.1639
 720,   1.579e+01,   2.256e+01,   6.972e-01,       0.120,      -0.004,      -0.993,   1.703e+00,      0.0537
 721,   1.501e+01,   2.256e+01,   6.114e-01,       0.099,       0.005,      -0.995,   1.750e+00,     -0.0605
 722,   1.424e+01,   2.256e+01,   5.535e-01,       0.049,       0.026,      -0.998,   1.693e+00,     -0.1486
 723,   1.350e+01,   2.256e+01,   5.392e-01,      -0.012,       0.053,      -0.999,   1.543e+00,     -0.1822
 724,   1.286e+01,   2.256e+01,   5.648e-01,      -0.072,       0.080,      -0.994,   1.310e+00,     -0.1738
 725,   1.234e+01,   2.256e+01,   6.181e-01,      -0.140,       0.114,      -0.984,   1.004e+00,     -0.1551
 726,   1.197e+01,   2.256e+01,   6.922e-01,      -0.284,       0.184,      -0.941,   6.545e-01,     -0.0970
 727,   1.179e+01,   2.256e+01,   7.808e-01,      -0.653,       0.364,      -0.664,   3.137e-01,      0.3169
 728,   1.179e+01,   2.256e+01,   9.137e-01,      -0.801,       0.400,       0.446,   4.762e-01,      0.5892
 729,   1.197e+01,   2.256e+01,   1.081e+00,      -0.486,       0.226,       0.844,   7.337e-01,     -0.2131
 730,   1.234e+01,   2.255e+01,   1.239e+00,      -0.321,       0.140,       0.937,   1.057e+00,     -0.4678
 731,   1.286e+01,   2.255e+01,   1.379e+00,      -0.206,       0.083,       0.975,   1.337e+00,     -0.6251
 732,   1.350e+01,   2.255e+01,   1.477e+00,      -0.101,       0.033,       0.994,   1.550e+00,     -0.7189
 733,   1.424e+01,   2.255e+01,   1.512e+00,       0.003,      -0.013,       1.000,   1.689e+00,     -0.7193
 734,   1.501e+01,   2.255e+01,   1.472e+00,       0.097,      -0.052,       0.994,   1.749e+00,     -0.6127
 735,   1.579e+01,   2.255e+01,   1.370e+00,       0.163,      -0.077,       0.984,   1.716e+00,     -0.4441
 736,   1.653e+01,   2.255e+01,   1.233e+00,       0.204,      -0.092,       0.975,   1.579e+00,     -0.2699
 737,   1.717e+01,   2.256e+01,   1.093e+00,       0.222,      -0.098,       0.970,   1.341e+00,     -0.1245
 738,   1.769e+01,   2.256e+01,   9.728e-01,       0.226,      -0.099,       0.969,   1.019e+00,     -0.0266
 739,   1.805e+01,   2.256e+01,   8.859e-01,       0.240,      -0.103,       0.965,   6.385e-01,      0.0948
 740,   1.824e+01,   2.256e+01,   8.392e-01,       0.243,      -0.104,       0.965,   2.172e-01,      0.1795
Strip 29
 741,   1.884e+01,   2.468e+01,   9.107e-01,      -0.128,       0.072,      -0.989,   1.811e-01,      0.2537
 742,   1.867e+01,   2.468e+01,   9.306e-01,      -0.109,       0.067,      -0.992,   5.316e-01,      0.3054
 743,   1.833e+01,   2.468e+01,   9.429e-01,       0.009,       0.032,      -0.999,   8.454e-01,      0.3231
 744,   1.785e+01,   2.468e+01,   9.211e-01,       0.073,       0.012,      -0.997,   1.117e+00,      0.2544
 745,   1.726e+01,   2.468e+01,   8.646e-01,       0.113,      -0.001,      -0.994,   1.326e+00,      0.1644
 746,   1.658e+01,   2.468e+01,   7.851e-01,       0.120,      -0.004,      -0.993,   1.456e+00,      0.0546
 747,   1.586e+01,   2.469e+01,   7.060e-01,       0.099,       0.005,      -0.995,   1.496e+00,     -0.0590
 748,   1.515e+01,   2.469e+01,   6.526e-01,       0.049,       0.026,      -0.998,   1.447e+00,     -0.1462
 749,   1.447e+01,   2.469e+01,   6.394e-01,      -0.012,       0.053,      -0.999,   1.319e+00,     -0.1787
 750,   1.388e+01,   2.469e+01,   6.630e-01,      -0.072,       0.080,      -0.994,   1.119e+00,     -0.1688
 751,   1.340e+01,   2.469e+01,   7.121e-01,      -0.141,       0.114,      -0.984,   8.582e-01,     -0.1476
 752,   1.306e+01,   2.468e+01,   7.805e-01,      -0.284,       0.184,      -0.941,   5.593e-01,     -0.0842
 753,   1.289e+01,   2.468e+01,   8.622e-01,      -0.653,       0.364,      -0.664,   2.680e-01,      0.3324
 754,   1.289e+01,   2.468e+01,   9.849e-01,      -0.800,       0.400,       0.447,   4.073e-01,      0.5787
 755,   1.306e+01,   2.468e+01,   1.139e+00,      -0.486,       0.226,       0.844,   6.275e-01,     -0.2271
 756,   1.340e+01,   2.468e+01,   1.285e+00,      -0.321,       0.140,       0.937,   9.041e-01,     -0.4774
 757,   1.388e+01,   2.467e+01,   1.414e+00,      -0.206,       0.083,       0.975,   1.143e+00,     -0.6323
 758,   1.447e+01,   2.467e+01,   1.504e+00,      -0.101,       0.033,       0.994,   1.325e+00,     -0.7244
 759,   1.515e+01,   2.467e+01,   1.536e+00,       0.003,      -0.013,       1.000,   1.444e+00,     -0.7234
 760,   1.586e+01,   2.467e+01,   1.500e+00,       0.097,      -0.052,       0.994,   1.495e+00,     -0.6155
 761,   1.658e+01,   2.468e+01,   1.406e+00,       0.163,      -0.077,       0.984,   1.466e+00,     -0.4459
 762,   1.726e+01,   2.468e+01,   1.280e+00,       0.204,      -0.092,       0.975,   1.349e+00,     -0.2709
 763,   1.785e+01,   2.468e+01,   1.150e+00,       0.222,      -0.098,       0.970,   1.146e+00,     -0.1250
 764,   1.833e+01,   2.468e+01,   1.039e+00,       0.226,      -0.099,       0.969,   8.709e-01,     -0.0268
 765,   1.867e+01,   2.468e+01,   9.591e-01,       0.240,      -0.103,       0.965,   5.457e-01,      0.0949
 766,   1.884e+01,   2.468e+01,   9.161e-01,       0.243,      -0.104,       0.965,   1.857e-01,      0.1798
Strip 30
 767,   1.940e+01,   2.664e+01,   9.820e-01,      -0.128,       0.072,      -0.989,   1.527e-01,      0.2537
 768,   1.924e+01,   2.664e+01,   1.000e+00,      -0.109,       0.067,      -0.992,   4.482e-01,      0.3053
 769,   1.893e+01,   2.664e+01,   1.012e+00,       0.009,       0.032,      -0.999,   7.129e-01,      0.3229
 770,   1.848e+01,   2.664e+01,   9.915e-01,       0.073,       0.012,      -0.997,   9.418e-01,      0.2543
 771,   1.793e+01,   2.664e+01,   9.394e-01,       0.113,      -0.001,      -0.994,   1.119e+00,      0.1644
 772,   1.731e+01,   2.664e+01,   8.660e-01,       0.120,      -0.004,      -0.993,   1.228e+00,      0.0549
 773,   1.665e+01,   2.664e+01,   7.930e-01,       0.099,       0.005,      -0.995,   1.262e+00,     -0.0582
 774,   1.599e+01,   2.664e+01,   7.438e-01,       0.049,       0.026,      -0.998,   1.220e+00,     -0.1447
 775,   1.536e+01,   2.664e+01,   7.316e-01,      -0.012,       0.053,      -0.999,   1.112e+00,     -0.1764
 776,   1.481e+01,   2.664e+01,   7.534e-01,      -0.072,       0.080,      -0.994,   9.439e-01,     -0.1654
 777,   1.437e+01,   2.664e+01,   7.987e-01,      -0.141,       0.114,      -0.984,   7.236e-01,     -0.1421
 778,   1.406e+01,   2.664e+01,   8.618e-01,      -0.284,       0.185,      -0.941,   4.715e-01,     -0.0747
 779,   1.390e+01,   2.664e+01,   9.372e-01,      -0.654,       0.364,      -0.663,   2.259e-01,      0.3440
 780,   1.390e+01,   2.664e+01,   1.050e+00,      -0.800,       0.400,       0.447,   3.436e-01,      0.5703
 781,   1.406e+01,   2.663e+01,   1.193e+00,      -0.486,       0.226,       0.844,   5.295e-01,     -0.2378
 782,   1.437e+01,   2.663e+01,   1.327e+00,      -0.321,       0.140,       0.937,   7.627e-01,     -0.4844
 783,   1.481e+01,   2.663e+01,   1.446e+00,      -0.206,       0.083,       0.975,   9.644e-01,     -0.6373
 784,   1.536e+01,   2.663e+01,   1.530e+00,      -0.101,       0.033,       0.994,   1.118e+00,     -0.7280
 785,   1.599e+01,   2.663e+01,   1.559e+00,       0.003,      -0.013,       1.000,   1.217e+00,     -0.7258
 786,   1.665e+01,   2.663e+01,   1.525e+00,       0.097,      -0.052,       0.994,   1.261e+00,     -0.6170
 787,   1.731e+01,   2.663e+01,   1.439e+00,       0.163,      -0.077,       0.984,   1.236e+00,     -0.4466
 788,   1.793e+01,   2.663e+01,   1.322e+00,       0.204,      -0.092,       0.975,   1.138e+00,     -0.2710
 789,   1.848e+01,   2.663e+01,   1.203e+00,       0.222,      -0.098,       0.970,   9.664e-01,     -0.1249
 790,   1.893e+01,   2.663e+01,   1.101e+00,       0.226,      -0.099,       0.969,   7.343e-01,     -0.0265
 791,   1.924e+01,   2.664e+01,   1.027e+00,       0.240,      -0.103,       0.965,   4.601e-01,      0.0952
 792,   1.940e+01,   2.664e+01,   9.869e-01,       0.243,      -0.104,       0.965,   1.565e-01,      0.1801
Strip 31
 793,   1.990e+01,   2.841e+01,   1.047e+00,      -0.128,       0.072,      -0.989,   1.269e-01,      0.2537
 794,   1.975e+01,   2.841e+01,   1.063e+00,      -0.109,       0.067,      -0.992,   3.723e-01,      0.3051
 795,   1.946e+01,   2.841e+01,   1.074e+00,       0.009,       0.032,      -0.999,   5.923e-01,      0.3225
 796,   1.905e+01,   2.841e+01,   1.055e+00,       0.073,       0.012,      -0.997,   7.824e-01,      0.2537
 797,   1.855e+01,   2.841e+01,   1.007e+00,       0.113,      -0.001,      -0.994,   9.293e-01,      0.1638
 798,   1.797e+01,   2.841e+01,   9.394e-01,       0.120,      -0.004,      -0.993,   1.020e+00,      0.0544
 799,   1.736e+01,   2.841e+01,   8.720e-01,       0.099,       0.005,      -0.995,   1.048e+00,     -0.0584
 800,   1.675e+01,   2.841e+01,   8.265e-01,       0.049,       0.026,      -0.998,   1.014e+00,     -0.1445
 801,   1.617e+01,   2.841e+01,   8.152e-01,      -0.012,       0.053,      -0.999,   9.240e-01,     -0.1756
 802,   1.566e+01,   2.841e+01,   8.354e-01,      -0.072,       0.080,      -0.994,   7.840e-01,     -0.1637
 803,   1.525e+01,   2.841e+01,   8.773e-01,      -0.141,       0.114,      -0.984,   6.010e-01,     -0.1392
 804,   1.497e+01,   2.841e+01,   9.355e-01,      -0.284,       0.185,      -0.941,   3.915e-01,     -0.0692
 805,   1.482e+01,   2.841e+01,   1.005e+00,      -0.654,       0.365,      -0.663,   1.875e-01,      0.3511
 806,   1.482e+01,   2.841e+01,   1.110e+00,      -0.800,       0.400,       0.448,   2.856e-01,      0.5647
 807,   1.497e+01,   2.840e+01,   1.241e+00,      -0.486,       0.225,       0.845,   4.401e-01,     -0.2442
 808,   1.525e+01,   2.840e+01,   1.366e+00,      -0.320,       0.140,       0.937,   6.338e-01,     -0.4881
 809,   1.566e+01,   2.840e+01,   1.475e+00,      -0.206,       0.083,       0.975,   8.014e-01,     -0.6392
 810,   1.617e+01,   2.840e+01,   1.553e+00,      -0.101,       0.033,       0.994,   9.284e-01,     -0.7288
 811,   1.675e+01,   2.840e+01,   1.580e+00,       0.003,      -0.013,       1.000,   1.011e+00,     -0.7258
 812,   1.736e+01,   2.840e+01,   1.549e+00,       0.097,      -0.052,       0.994,   1.047e+00,     -0.6163
 813,   1.797e+01,   2.840e+01,   1.468e+00,       0.163,      -0.077,       0.984,   1.027e+00,     -0.4455
 814,   1.855e+01,   2.840e+01,   1.361e+00,       0.204,      -0.092,       0.975,   9.450e-01,     -0.2699
 815,   1.905e+01,   2.840e+01,   1.250e+00,       0.222,      -0.098,       0.970,   8.026e-01,     -0.1237
 816,   1.946e+01,   2.841e+01,   1.156e+00,       0.226,      -0.099,       0.969,   6.099e-01,     -0.0255
 817,   1.975e+01,   2.841e+01,   1.088e+00,       0.240,      -0.103,       0.965,   3.822e-01,      0.0960
 818,   1.990e+01,   2.841e+01,   1.051e+00,       0.243,      -0.104,       0.965,   1.300e-01,      0.1808
Strip 32
 819,   2.034e+01,   2.999e+01,   1.104e+00,      -0.128,       0.072,      -0.989,   1.036e-01,      0.2536
 820,   2.021e+01,   2.999e+01,   1.120e+00,      -0.109,       0.067,      -0.992,   3.039e-01,      0.3047
 821,   1.994e+01,   2.999e+01,   1.129e+00,       0.009,       0.032,      -0.999,   4.835e-01,      0.3216
 822,   1.956e+01,   2.999e+01,   1.112e+00,       0.073,       0.012,      -0.997,   6.388e-01,      0.2525
 823,   1.909e+01,   2.999e+01,   1.068e+00,       0.113,      -0.001,      -0.994,   7.587e-01,      0.1624
 824,   1.856e+01,   2.999e+01,   1.005e+00,       0.120,      -0.004,      -0.993,   8.329e-01,      0.0528
 825,   1.799e+01,   2.999e+01,   9.423e-01,       0.099,       0.005,      -0.995,   8.557e-01,     -0.0601
 826,   1.742e+01,   2.999e+01,   9.001e-01,       0.049,       0.026,      -0.998,   8.277e-01,     -0.1461
 827,   1.689e+01,   2.999e+01,   8.897e-01,      -0.012,       0.053,      -0.999,   7.543e-01,     -0.1771
 828,   1.642e+01,   2.999e+01,   9.084e-01,      -0.072,       0.080,      -0.994,   6.400e-01,     -0.1648
 829,   1.604e+01,   2.999e+01,   9.472e-01,      -0.141,       0.114,      -0.984,   4.905e-01,     -0.1396
 830,   1.577e+01,   2.999e+01,   1.001e+00,      -0.284,       0.185,      -0.941,   3.195e-01,     -0.0689
 831,   1.564e+01,   2.999e+01,   1.066e+00,      -0.654,       0.365,      -0.662,   1.530e-01,      0.3525
 832,   1.564e+01,   2.999e+01,   1.163e+00,      -0.799,       0.399,       0.449,   2.332e-01,      0.5627
 833,   1.577e+01,   2.998e+01,   1.285e+00,      -0.485,       0.225,       0.845,   3.595e-01,     -0.2451
 834,   1.604e+01,   2.998e+01,   1.400e+00,      -0.320,       0.139,       0.937,   5.177e-01,     -0.4874
 835,   1.642e+01,   2.998e+01,   1.501e+00,      -0.206,       0.083,       0.975,   6.544e-01,     -0.6374
 836,   1.689e+01,   2.998e+01,   1.573e+00,      -0.101,       0.033,       0.994,   7.580e-01,     -0.7258
 837,   1.742e+01,   2.997e+01,   1.598e+00,       0.003,      -0.013,       1.000,   8.256e-01,     -0.7221
 838,   1.799e+01,   2.998e+01,   1.569e+00,       0.097,      -0.052,       0.994,   8.547e-01,     -0.6123
 839,   1.856e+01,   2.998e+01,   1.495e+00,       0.163,      -0.077,       0.984,   8.383e-01,     -0.4416
 840,   1.909e+01,   2.998e+01,   1.395e+00,       0.204,      -0.092,       0.975,   7.713e-01,     -0.2664
 841,   1.956e+01,   2.998e+01,   1.293e+00,       0.222,      -0.098,       0.970,   6.551e-01,     -0.1209
 842,   1.994e+01,   2.998e+01,   1.206e+00,       0.226,      -0.099,       0.969,   4.978e-01,     -0.0233
 843,   2.021e+01,   2.999e+01,   1.142e+00,       0.240,      -0.103,       0.965,   3.119e-01,      0.0975
 844,   2.034e+01,   2.999e+01,   1.108e+00,       0.243,      -0.104,       0.965,   1.061e-01,      0.1819
Strip 33
 845,   2.073e+01,   3.136e+01,   1.154e+00,      -0.128,       0.072,      -0.989,   8.274e-02,      0.2536
 846,   2.060e+01,   3.136e+01,   1.169e+00,      -0.109,       0.067,      -0.992,   2.428e-01,      0.3040
 847,   2.036e+01,   3.136e+01,   1.178e+00,       0.009,       0.032,      -0.999,   3.863e-01,      0.3201
 848,   2.000e+01,   3.136e+01,   1.162e+00,       0.073,       0.012,      -0.997,   5.104e-01,      0.2504
 849,   1.957e+01,   3.136e+01,   1.120e+00,       0.113,      -0.001,      -0.994,   6.063e-01,      0.1597
 850,   1.907e+01,   3.136e+01,   1.062e+00,       0.120,      -0.004,      -0.993,   6.655e-01,      0.0497
 851,   1.854e+01,   3.136e+01,   1.003e+00,       0.099,       0.005,      -0.995,   6.838e-01,     -0.0636
 852,   1.801e+01,   3.136e+01,   9.642e-01,       0.049,       0.026,      -0.998,   6.613e-01,     -0.1502
 853,   1.751e+01,   3.137e+01,   9.545e-01,      -0.012,       0.053,      -0.999,   6.027e-01,     -0.1815
 854,   1.708e+01,   3.136e+01,   9.719e-01,      -0.072,       0.080,      -0.994,   5.113e-01,     -0.1692
 855,   1.672e+01,   3.136e+01,   1.008e+00,      -0.141,       0.114,      -0.984,   3.918e-01,     -0.1443
 856,   1.648e+01,   3.136e+01,   1.058e+00,      -0.284,       0.185,      -0.941,   2.552e-01,     -0.0753
 857,   1.635e+01,   3.136e+01,   1.118e+00,      -0.655,       0.365,      -0.662,   1.221e-01,      0.3465
 858,   1.635e+01,   3.136e+01,   1.209e+00,      -0.799,       0.399,       0.450,   1.865e-01,      0.5650
 859,   1.648e+01,   3.136e+01,   1.322e+00,      -0.485,       0.225,       0.845,   2.874e-01,     -0.2391
 860,   1.672e+01,   3.135e+01,   1.429e+00,      -0.320,       0.139,       0.937,   4.138e-01,     -0.4810
 861,   1.708e+01,   3.135e+01,   1.524e+00,      -0.206,       0.083,       0.975,   5.230e-01,     -0.6299
 862,   1.751e+01,   3.135e+01,   1.591e+00,      -0.101,       0.033,       0.994,   6.057e-01,     -0.7172
 863,   1.801e+01,   3.135e+01,   1.614e+00,       0.003,      -0.013,       1.000,   6.596e-01,     -0.7124
 864,   1.854e+01,   3.135e+01,   1.587e+00,       0.097,      -0.052,       0.994,   6.828e-01,     -0.6024
 865,   1.907e+01,   3.135e+01,   1.518e+00,       0.163,      -0.077,       0.984,   6.696e-01,     -0.4325
 866,   1.957e+01,   3.135e+01,   1.425e+00,       0.204,      -0.092,       0.975,   6.161e-01,     -0.2587
 867,   2.000e+01,   3.136e+01,   1.330e+00,       0.222,      -0.098,       0.970,   5.233e-01,     -0.1149
 868,   2.036e+01,   3.136e+01,   1.249e+00,       0.226,      -0.099,       0.969,   3.976e-01,     -0.0189
 869,   2.060e+01,   3.136e+01,   1.190e+00,       0.240,      -0.103,       0.965,   2.492e-01,      0.1003
 870,   2.073e+01,   3.136e+01,   1.158e+00,       0.243,      -0.104,       0.965,   8.477e-02,      0.1838
Strip 34
 871,   2.106e+01,   3.252e+01,   1.196e+00,      -0.128,       0.072,      -0.989,   6.420e-02,      0.2530
 872,   2.094e+01,   3.252e+01,   1.210e+00,      -0.109,       0.067,      -0.992,   1.884e-01,      0.3023
 873,   2.071e+01,   3.252e+01,   1.219e+00,       0.009,       0.032,      -0.999,   2.998e-01,      0.3172
 874,   2.038e+01,   3.252e+01,   1.203e+00,       0.073,       0.012,      -0.997,   3.961e-01,      0.2469
 875,   1.997e+01,   3.252e+01,   1.164e+00,       0.113,      -0.001,      -0.994,   4.705e-01,      0.1557
 876,   1.950e+01,   3.252e+01,   1.110e+00,       0.120,      -0.004,      -0.993,   5.166e-01,      0.0451
 877,   1.900e+01,   3.252e+01,   1.055e+00,       0.099,       0.005,      -0.995,   5.307e-01,     -0.0691
 878,   1.851e+01,   3.252e+01,   1.018e+00,       0.049,       0.026,      -0.998,   5.132e-01,     -0.1568
 879,   1.804e+01,   3.252e+01,   1.009e+00,      -0.012,       0.053,      -0.999,   4.677e-01,     -0.1893
 880,   1.763e+01,   3.252e+01,   1.026e+00,      -0.072,       0.080,      -0.994,   3.967e-01,     -0.1780
